F values,Returns,Covariances,asset_1,asset_2,asset_3,asset_4,asset_5,asset_6,asset_7,asset_8,asset_9,asset_10,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
-0.002355081045056575,0.005541848858165534,0.000831686768052384,50,41,29,6,46,34,48,67,24,61,0.0,0.0,0.0,0.0,0.0,0.0,0.05633265537685889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011027162777670874,0.0,0.0,0.0,0.0,0.21565805740069702,0.0,0.0,0.0,0.0,0.06074685999041867,0.0,0.0,0.0,0.0,0.0,0.0,0.5250344023592304,0.0,0.0,0.0,0.0,0.0321012711180185,0.0,0.023540209578225776,0.0,0.05248611278942564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.013073268609454302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0007772432155701654,0.002455313047432769,0.0009008266162924381,36,92,5,86,66,8,97,49,13,63,0.0,0.0,0.0,0.0,0.0,0.028966752776941704,0.0,0.0,0.011542309477156584,0.0,0.0,0.0,0.0,0.011067856177582016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0654673410898876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014445919930801923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01943717371460557,0.0,0.0,0.04064374574641928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027761504940120967,0.0,0.0,0.0,0.0,0.0,0.1713455753365579,0.0,0.0,0.0,0.0,0.6093218208099266
-0.000635393866103061,0.002141635887446391,0.0008708481552402689,19,97,2,84,21,52,80,23,65,59,0.0,0.0,0.09177351960550989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029775977503002843,0.0,0.05912403387216447,0.0,0.03493484722404489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12247314572728024,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.018623384225921878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014575054854152655,0.0,0.0,0.0,0.01621480468314978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6025052323047734
-0.0021335716334910135,0.005116308583508984,0.0008491653165269575,33,86,59,48,75,94,11,97,27,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024153939921123455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01671471966990943,0.0,0.0,0.0,0.0,0.0,0.4109759771880478,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04697592169017992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06734193122108907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0239047095464563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34276007818278603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046339725230253426,0.0,0.0,0.010832997350154673
-0.0013286209353700284,0.004138804992242746,0.001481563121502689,56,60,34,64,17,13,48,97,32,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019052705939724666,0.0,0.0,0.0,0.02503700226738046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010800834932063467,0.0,0.016043844201642215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011941389585307547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8419721614326698,0.0,0.0,0.0,0.03394566648263043,0.0,0.0,0.0,0.016564456750740038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010992166733847963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013649771673993382
-0.0010859145189810633,0.00252166583859281,0.00034983680063068357,75,35,70,84,32,87,54,5,77,6,0.0,0.0,0.0,0.0,0.0,0.010839387081062444,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2349808515099356,0.0,0.0,0.08496793153130155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01867898417384603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1032538106511865,0.0,0.0,0.0,0.0,0.0667984024392887,0.0,0.011029044571715144,0.0,0.0,0.0,0.0,0.0,0.0,0.218257199478761,0.0,0.0,0.24119438856290318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.00035776727744091957,0.0015973387327512564,0.0008818041778694172,34,89,2,84,77,0,74,27,55,58,0.01888771503875216,0.0,0.06210951123125236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014686377966482317,0.0,0.0,0.0,0.0,0.0,0.0,0.7165141964474255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011811098506019892,0.0,0.0,0.013491215635201607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01785399546137513,0.0,0.0,0.03558910138971316,0.0,0.0,0.0,0.0,0.0,0.0,0.0120337635033857,0.0,0.0,0.0,0.0,0.09702302482039214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0011971283790453379,0.002827319483240758,0.0004330627251500824,48,54,32,27,80,86,87,4,33,67,0.0,0.0,0.0,0.0,0.012910806735383059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21560047150727968,0.0,0.0,0.0,0.0,0.05914359193459863,0.01727598868458781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16189153935037542,0.0,0.0,0.0,0.0,0.0,0.22375517160844863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18665093158214388,0.0,0.0,0.0,0.0,0.0,0.07599224823808425,0.03677925035909868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0014102658256440745,0.003524385169632006,0.0007038535183438569,18,59,54,9,64,55,41,91,79,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01985822640350643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7914816671563663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157666637910392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.022794106716203404,0.017701119399406225,0.0,0.0,0.0,0.07068423702193509,0.0,0.0,0.0,0.0,0.02135356947501149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010994778019060392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019365632017471462,0.0,0.0,0.0,0.0,0.0,0.0
-0.0008838099531389911,0.0024833363138593127,0.0007157164075813306,69,59,63,66,8,23,34,36,74,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020030290814738623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012038477363161514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013016523067873986,0.0,0.011044053291997672,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03099082889015832,0.0,0.0,0.0,0.03154857850152207,0.0,0.0,0.01824846786754044,0.0,0.0,0.8407065109339551,0.0,0.0,0.0,0.0,0.012376269269052336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
