F values,Returns,Covariances,asset_1,asset_2,asset_3,asset_4,asset_5,asset_6,asset_7,asset_8,asset_9,asset_10,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
-0.0004325105590136635,0.0015260915260891102,0.0006610704080617833,76,22,50,5,31,18,60,1,21,26,0.0,0.013467516627418016,0.0,0.0,0.0,0.09165295886325829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04240220538951332,0.0,0.0,0.010994616141852638,0.2708531893110393,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.10463311028904998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031009637103183038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010332542812702952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4146542234619825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0006177230480639032,0.0015371756316076134,0.0003017295354798071,69,3,49,22,7,13,60,34,26,27,0.0,0.0,0.0,0.4345562225170991,0.0,0.0,0.0,0.02520881147035116,0.0,0.0,0.0,0.0,0.0,0.10408871978369479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047193831967800755,0.0,0.0,0.0,0.013564120189398503,0.010912750342824696,0.0,0.0,0.0,0.0,0.0,0.0,0.014963081611514068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03557223699448983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05280235008216868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2611378750406585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.2346600683258606e-05,0.0006280452160376822,0.000603352014671165,61,14,22,23,39,77,74,76,70,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03205081493927809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6089158152108455,0.06310247464951671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025194535113508977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.10751388282325583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.04519186246353073,0.0,0.012213946565967877,0.08581666823409644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.00012249257279973584,0.0008259030615445027,0.000580917915945031,80,24,39,19,6,1,56,35,48,83,0.0,0.012057539969286189,0.0,0.0,0.0,0.0,0.0408332271934806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5482272233301079,0.0,0.0,0.0,0.0,0.22974843827803798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019479877088359562,0.0,0.0,0.0,0.056824350849729185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01233725777059774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018031358735171206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04940298674695776,0.0,0.0,0.013057740038271903,0.0
-0.0006788007444907213,0.001965909265464403,0.0006083077764829607,23,70,58,64,6,52,25,82,60,43,0.0,0.0,0.0,0.0,0.0,0.0,0.014510907170585782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541427222141676,0.0,0.012125000301888967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2201911018872364,0.0,0.0,0.0,0.0,0.0,0.09898462234395636,0.0,0.01195967779515162,0.0,0.0,0.0,0.06005082947510812,0.0,0.0,0.0,0.0,0.0,0.017849684653196484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01290095423120025,0.0,0.0
-0.0010611154066812512,0.0026067915471499684,0.0004845607337874659,26,0,44,57,68,60,23,34,56,4,0.15251025970914472,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017597372146256618,0.0,0.0,0.2978613545260724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012427122877096377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10881548601166736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017789478915172633,0.06627060402806625,0.0,0.0,0.04529091231175865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2714374094747651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0009750580782364837,0.002602180137553565,0.0006520639810805975,81,26,68,52,80,49,21,5,59,38,0.0,0.0,0.0,0.0,0.0,0.013241707338907931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113706117068385,0.0,0.0,0.0,0.0,0.03776522976413167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020830762027353615,0.0,0.0,0.47987417704265684,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37532796631944815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01134520500068363,0.03024434079997982,0.0,0.0,0.0
-0.0003421375366401754,0.0009998463029544736,0.0003155712296741227,65,17,74,3,34,53,40,63,80,25,0.0,0.0,0.0,0.3121963235210207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07409792557891937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013101657597150818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09440436252927156,0.0,0.0,0.0,0.0,0.0,0.02935868873387741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026936315697531958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02178739532240386,0.0,0.29853840642034424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09971966158012724,0.0,0.0,0.0,0.0,0.0,0.029859263019352822,0.0,0.0,0.0,0.0
-0.0010012118465516872,0.0024813253605138223,0.0004789016674104478,27,9,39,11,10,68,34,54,72,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021782069673317986,0.010054964023653285,0.07335960149907426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09156590244060907,0.0,0.0,0.0,0.0,0.0,0.0,0.024611578088251405,0.0,0.0,0.0,0.0,0.7167627279876058,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021092974423269895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017262945630522747,0.0,0.0,0.0,0.01350723623369565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00019705829151127184,0.00027048398337695123,0.0006646005663994949,48,56,41,61,10,16,8,11,64,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014628899825059284,0.0,0.027652561095511896,0.019527421197048124,0.0,0.0,0.0,0.0,0.09722177367516735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09149253039309795,0.0,0.0,0.0,0.0,0.0,0.0,0.23140978525269384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02561255347296629,0.0,0.0,0.0,0.0,0.4704437025798831,0.0,0.0,0.01102393965622846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010986832852343654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
