F values,Returns,Covariances,asset_1,asset_2,asset_3,asset_4,asset_5,asset_6,asset_7,asset_8,asset_9,asset_10,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
-0.0035944433250865576,0.008419909349695607,0.0012310226995224916,81,41,33,88,1,13,22,75,19,42,0.0,0.010014873568287216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23320134197481993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2332951626240958,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.3180293266733119,0.0,0.0,0.0,0.0,0.0,0.0,0.1554592951594851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0035944731653371233,0.00841107040757123,0.0012221240768969836,41,33,81,88,13,1,22,75,42,35,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010004578489138029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23213953969579665,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.2308465877320715,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.3174206915831234,0.0,0.0,0.0,0.0,0.0,0.0,0.15958860249987045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0035944956750567753,0.008416744570028502,0.0012277532199149517,81,41,13,33,88,1,75,35,42,22,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23219455818863569,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.23225556649276433,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.3191891708745862,0.0,0.0,0.0,0.0,0.0,0.0,0.15636070444401387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003594408992082617,0.008419464994523337,0.0012306470103581033,81,41,88,33,1,22,13,42,19,75,0.0,0.01009527631681343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2331498917815864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23401046206688034,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.3173808288212666,0.0,0.0,0.0,0.0,0.0,0.0,0.1553635410134532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003594496428865202,0.008416069150584973,0.001227076292854569,81,33,41,88,22,42,75,13,35,1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23209660219722184,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.2343108953457116,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.3175062382953549,0.0,0.0,0.0,0.0,0.0,0.0,0.15608626416171165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.00359448361923237,0.008412513587493965,0.0012235463490292244,81,41,88,1,33,13,35,75,42,22,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2307933299376622,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.23303756836466089,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.31766353814187426,0.0,0.0,0.0,0.0,0.0,0.0,0.15850556355580264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003594473946816433,0.008410008411218424,0.0012210605175855583,81,33,41,1,22,88,13,42,35,75,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23166513127297905,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.23218373007580695,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.31634076001094763,0.0,0.0,0.0,0.0,0.0,0.0,0.1598103786402664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003594473779259572,0.008411030008694797,0.001222082450175652,33,88,81,1,22,41,35,75,42,13,0.0,0.010001617008825145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23358760609669232,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.2303873610092782,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.31658411010550397,0.0,0.0,0.0,0.0,0.0,0.0,0.15943930577970045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003594489143026725,0.0084135678357187,0.0012245895496652487,88,33,81,41,13,75,22,35,42,1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23144645973624775,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.23262038358406417,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.31795976255702013,0.0,0.0,0.0,0.0,0.0,0.0,0.15797339412266792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003594481407065744,0.008414439290914814,0.0012254764767833262,41,33,81,1,88,13,75,42,35,22,0.0,0.010007942054679734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23004624456585954,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.23499096599580033,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.317842430993337,0.0,0.0,0.0,0.0,0.0,0.0,0.15711241639032353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
