F values,Returns,Covariances,asset_1,asset_2,asset_3,asset_4,asset_5,asset_6,asset_7,asset_8,asset_9,asset_10,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
-0.0033232186986263987,0.007837725350154723,0.0011912879529019256,17,9,28,70,43,36,81,54,8,1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05902914699751609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8391555582330846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03181377681546143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010001517953937899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033231984869046627,0.007837857457153374,0.0011914604833440485,17,36,9,28,70,1,8,43,81,54,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05786773522994955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8388801973663466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03317977409765336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010072293306050464,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003323214203099056,0.007836226292890857,0.0011897978866927455,17,28,9,70,36,8,81,43,1,54,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.010003937588960074,0.05875886762517461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8379419297029306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03329526508293481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033224615779409794,0.007840848607420816,0.001195925451538857,17,9,28,70,1,36,43,8,18,81,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05817851388941315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8419517305691686,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02986975554141827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033232179136942334,0.007838656178413233,0.0011922203510247665,17,28,9,36,8,70,1,81,43,54,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.058940631393611685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8398143702195802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03124251976152187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010002478625286285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033232178828468727,0.00783700974184711,0.0011905739761533653,17,9,36,28,70,1,54,8,43,81,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.058713240432685526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8385030858018385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03278120241001015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010002471355465814,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003323219073140932,0.007837544302528527,0.0011911061562466618,17,1,9,28,70,36,81,43,8,54,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05879134434029583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8389280437894425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03228061187026172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003322366893981137,0.007840242294428357,0.001195508506466083,9,17,28,43,70,36,1,8,54,18,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05870290730998595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8413460226133309,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029951070076683198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033232183254627377,0.007838191672404115,0.0011917550214786388,17,1,28,36,9,70,54,43,8,81,0.0,0.010001588843579998,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.058169909258657365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8391719282068877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03265657369087493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033232191169179585,0.00783824993012303,0.0011918116962871127,17,9,28,1,36,43,8,54,81,70,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05862568957449974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8393888753328025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031985435092697745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
